id_result;id_scales;id_marriag;trnum_in;trnum_out;invnum_in;invnum_out;num_in;num_out;date_in;date_out;date_marriag;deltatetime;tare_in;tare_out;brutto;netto;deltaweight;nact;reason
3312;5893;0;779845;779966;51546711;51546711;16;16;2023-03-27 04:14:15;2023-03-27 16:09:17;;11,92;27800;27800;79550;51750;51750;0;
3313;5894;0;779845;779966;51211670;51211670;17;17;2023-03-27 04:14:03;2023-03-27 16:09:45;;11,93;23450;23450;74950;51500;51500;0;
3314;5895;0;779845;779966;51543015;51543015;18;18;2023-03-27 04:13:50;2023-03-27 16:10:14;;11,94;27300;27300;78500;51200;51200;0;
3315;5896;0;779845;779966;74930587;74930587;19;19;2023-03-27 04:13:38;2023-03-27 16:10:39;;11,95;26250;26250;86150;59900;59900;0;
3316;5897;0;779845;779966;75061531;75061531;20;20;2023-03-27 04:13:26;2023-03-27 16:10:59;;11,96;25650;25650;85400;59750;59750;0;
3317;5898;0;779845;779966;75122523;75122523;21;21;2023-03-27 04:13:13;2023-03-27 16:11:20;;11,97;27000;27000;88550;61550;61550;0;
3318;5899;0;779845;779966;73651986;73651986;22;22;2023-03-27 04:12:57;2023-03-27 16:11:40;;11,98;25600;25600;85550;59950;59950;0;
3319;5900;0;779845;779966;51241339;51241339;23;23;2023-03-27 04:12:45;2023-03-27 16:11:56;;11,99;26700;26700;86550;59850;59850;0;
3320;5901;0;779845;779966;57355562;57355562;24;24;2023-03-27 04:12:34;2023-03-27 16:12:13;;11,99;25800;25800;86150;60350;60350;0;
3321;5902;0;779845;779966;75047522;75047522;25;25;2023-03-27 04:12:16;2023-03-27 16:12:25;;12,0;25900;25900;85650;59750;59750;0;
3322;5903;0;779845;779966;53926929;53926929;26;26;2023-03-27 04:12:04;2023-03-27 16:12:41;;12,01;27400;27400;79700;52300;52300;0;
3323;5904;0;779845;779966;58642117;58642117;27;27;2023-03-27 04:11:53;2023-03-27 16:12:54;;12,02;26600;26600;86700;60100;60100;0;
3324;5905;0;779845;779966;54695267;54695267;28;28;2023-03-27 04:11:35;2023-03-27 16:13:10;;12,03;26550;26550;87450;60900;60900;0;
3325;5906;0;779845;779966;53882460;53882460;29;29;2023-03-27 04:11:23;2023-03-27 16:13:22;;12,03;26750;26750;86950;60200;60200;0;
3326;5907;0;779845;779966;75058107;75058107;30;30;2023-03-27 04:11:10;2023-03-27 16:13:35;;12,04;27000;27000;88100;61100;61100;0;
3327;5908;0;779845;779966;51215127;51215127;31;31;2023-03-27 04:10:54;2023-03-27 16:13:47;;12,05;24150;24150;76350;52200;52200;0;
3328;5909;0;779845;779966;55950406;55950406;32;32;2023-03-27 04:10:42;2023-03-27 16:13:59;;12,05;27000;27000;87500;60500;60500;0;
3329;5910;0;779845;779966;55553176;55553176;33;33;2023-03-27 04:10:25;2023-03-27 16:14:16;;12,06;26150;26150;86400;60250;60250;0;
3330;5911;0;779845;779966;73910762;73910762;34;34;2023-03-27 04:10:09;2023-03-27 16:14:32;;12,07;27000;27000;86950;59950;59950;0;
3331;5912;0;779845;779966;73062580;73062580;35;35;2023-03-27 04:09:53;2023-03-27 16:14:49;;12,08;26950;26950;87300;60350;60350;0;
3332;5913;0;779845;779966;58643800;58643800;36;36;2023-03-27 04:09:36;2023-03-27 16:15:09;;12,09;26900;26900;87400;60500;60500;0;
3333;5914;0;779845;779966;74902982;74902982;37;37;2023-03-27 04:09:20;2023-03-27 16:15:25;;12,1;26400;26400;86200;59800;59800;0;
3334;5915;0;779845;779966;73910655;73910655;38;38;2023-03-27 04:09:03;2023-03-27 16:15:42;;12,11;26100;26100;86350;60250;60250;0;
3335;5916;0;779845;779966;75092411;75092411;39;39;2023-03-27 04:08:47;2023-03-27 16:15:54;;12,12;24950;24950;85850;60900;60900;0;
3336;5917;209;779925;780005;50629831;50629831;1;1;2023-03-27 14:35:00;2023-03-28 05:17:52;2023-03-27;14,71;24650;24650;24650;0;0;228;Прикрытие
3337;5918;210;779925;780005;55947311;55947311;2;2;2023-03-27 14:34:43;2023-03-28 05:18:09;2023-03-27;14,72;26200;26200;25900;0;-300;228;Прикрытие
3338;5919;0;779925;780005;50553676;50553676;3;3;2023-03-27 14:34:30;2023-03-28 05:18:25;;14,73;24350;24350;88650;64300;64300;0;
3339;5920;0;779925;780005;50481589;50481589;4;4;2023-03-27 14:34:20;2023-03-28 05:18:41;;14,74;26650;26650;90800;64150;64150;0;
3340;5921;0;779925;780005;53940862;53940862;5;5;2023-03-27 14:34:02;2023-03-28 05:19:02;;14,75;26350;26350;83050;56700;56700;0;
3341;5922;0;779925;780005;73091860;73091860;6;6;2023-03-27 14:33:45;2023-03-28 05:19:18;;14,76;26950;26950;90900;63950;63950;0;
3342;5923;0;779925;780005;51635522;51635522;7;7;2023-03-27 14:33:29;2023-03-28 05:19:31;;14,77;26850;26850;86300;59450;59450;0;
3343;5924;0;779925;780005;75054577;75054577;8;8;2023-03-27 14:33:18;2023-03-28 05:19:47;;14,77;26700;26700;91250;64550;64550;0;
3344;5925;0;779925;780005;73259087;73259087;9;9;2023-03-27 14:33:00;2023-03-28 05:19:59;;14,78;26900;26900;91400;64500;64500;0;
3345;5926;0;779925;780005;74932583;74932583;10;10;2023-03-27 14:32:44;2023-03-28 05:20:16;;14,79;26600;26600;90250;63650;63650;0;
3346;5927;0;779925;780005;73954463;73954463;11;11;2023-03-27 14:32:27;2023-03-28 05:20:32;;14,8;26350;26350;89900;63550;63550;0;
3347;5928;0;779925;780005;75013540;75013540;12;12;2023-03-27 14:32:07;2023-03-28 05:20:44;;14,81;25000;25000;89300;64300;64300;0;
3348;5929;0;779925;780005;75072322;75072322;13;13;2023-03-27 14:31:50;2023-03-28 05:21:01;;14,82;26250;26250;89250;63000;63000;0;
3349;5930;0;779925;780005;57192361;57192361;14;14;2023-03-27 14:31:30;2023-03-28 05:21:17;;14,83;27000;27000;90400;63400;63400;0;
3350;5931;0;779925;780005;73074908;73074908;15;15;2023-03-27 14:31:10;2023-03-28 05:21:29;;14,84;26000;26000;90300;64300;64300;0;
3351;5932;0;779925;780005;58644303;58644303;16;16;2023-03-27 14:30:53;2023-03-28 05:21:46;;14,85;26950;26950;91750;64800;64800;0;
3352;5933;0;779925;780005;55054647;55054647;17;17;2023-03-27 14:30:33;2023-03-28 05:21:58;;14,86;26600;26600;90100;63500;63500;0;
3353;5934;0;779925;780005;50623859;50623859;18;18;2023-03-27 14:30:16;2023-03-28 05:22:14;;14,87;24800;24800;88750;63950;63950;0;
3354;5935;0;779925;780005;75052233;75052233;19;19;2023-03-27 14:30:00;2023-03-28 05:22:27;;14,87;26750;26750;90450;63700;63700;0;
3355;5936;0;779925;780005;74921420;74921420;20;20;2023-03-27 14:29:50;2023-03-28 05:22:39;;14,88;26850;26850;90650;63800;63800;0;
3356;5937;0;779925;780005;55947287;55947287;21;21;2023-03-27 14:29:27;2023-03-28 05:22:51;;14,89;26900;26900;89600;62700;62700;0;
3357;5938;0;779925;780005;74254319;74254319;22;22;2023-03-27 14:29:07;2023-03-28 05:23:04;;14,9;26800;26800;91100;64300;64300;0;
3358;5939;0;779925;780005;57736498;57736498;23;23;2023-03-27 14:28:56;2023-03-28 05:23:16;;14,91;25650;25650;90200;64550;64550;0;
3359;5940;0;779925;780005;57258105;57258105;24;24;2023-03-27 14:28:43;2023-03-28 05:23:28;;14,91;26950;26950;91100;64150;64150;0;
3360;5941;0;779925;780005;75134072;75134072;25;25;2023-03-27 14:28:31;2023-03-28 05:23:40;;14,92;26050;26050;90000;63950;63950;0;
3361;5942;0;779925;780005;75059915;75059915;26;26;2023-03-27 14:28:14;2023-03-28 05:23:53;;14,93;26050;26050;89950;63900;63900;0;
3362;5943;0;779925;780005;51772226;51772226;27;27;2023-03-27 14:28:01;2023-03-28 05:24:01;;14,93;25650;25650;85750;60100;60100;0;
3363;5944;0;779925;780005;51658011;51658011;28;28;2023-03-27 14:27:41;2023-03-28 05:24:13;;14,94;25550;25550;83000;57450;57450;0;
3364;5945;0;779925;780005;73160541;73160541;29;29;2023-03-27 14:27:26;2023-03-28 05:24:25;;14,95;26600;26600;90600;64000;64000;0;
3365;5946;0;779925;780005;73189284;73189284;30;30;2023-03-27 14:27:08;2023-03-28 05:24:38;;14,96;25850;25850;89350;63500;63500;0;
3366;5947;0;779925;780005;73025215;73025215;31;31;2023-03-27 14:26:56;2023-03-28 05:24:54;;14,97;26950;26950;91250;64300;64300;0;
3367;5948;0;779925;780005;57206518;57206518;32;32;2023-03-27 14:26:39;2023-03-28 05:25:07;;14,97;27650;27650;91700;64050;64050;0;
3368;5949;0;779925;780005;57011827;57011827;33;33;2023-03-27 14:26:23;2023-03-28 05:25:23;;14,98;27400;27400;90650;63250;63250;0;
3369;5950;0;779925;780005;73224883;73224883;34;34;2023-03-27 14:26:07;2023-03-28 05:25:35;;14,99;26700;26700;90200;63500;63500;0;
3370;5951;0;779925;780005;73070732;73070732;35;35;2023-03-27 14:25:50;2023-03-28 05:25:48;;15,0;26900;26900;90450;63550;63550;0;
3371;5952;0;779925;780005;51212199;51212199;36;36;2023-03-27 14:25:39;2023-03-28 05:26:00;;15,01;24150;24150;82450;58300;58300;0;
3372;5953;0;779925;780005;51749265;51749265;37;37;2023-03-27 14:25:23;2023-03-28 05:26:12;;15,01;26350;26350;84500;58150;58150;0;
3373;5954;0;779925;780005;57147233;57147233;38;38;2023-03-27 14:25:01;2023-03-28 05:26:24;;15,02;26050;26050;90200;64150;64150;0;
3374;5955;0;779925;780005;50481522;50481522;39;39;2023-03-27 14:24:45;2023-03-28 05:26:36;;15,03;26700;26700;90950;64250;64250;0;
3375;5956;0;779925;780005;74932229;74932229;40;40;2023-03-27 14:24:28;2023-03-28 05:26:49;;15,04;26750;26750;90800;64050;64050;0;
3376;5957;0;779925;780005;57334468;57334468;41;41;2023-03-27 14:24:08;2023-03-28 05:27:05;;15,05;26950;26950;91300;64350;64350;0;
3377;6038;0;780046;780126;51546281;51546281;1;1;2023-03-28 15:14:04;2023-03-29 06:14:23;;15,01;28000;28000;28000;0;0;0;
3378;6039;0;780046;780126;50623727;50623727;2;2;2023-03-28 15:13:51;2023-03-29 06:14:35;;15,01;24150;24150;23950;0;-200;0;
3379;6040;0;780046;780126;57359713;57359713;3;3;2023-03-28 15:13:35;2023-03-29 06:14:51;;15,02;28200;28200;86050;57850;57850;0;
3380;6041;0;780046;780126;51211720;51211720;4;4;2023-03-28 15:13:24;2023-03-29 06:15:08;;15,03;24700;24700;83300;58600;58600;0;
3381;6042;0;780046;780126;53869707;53869707;5;5;2023-03-28 15:13:06;2023-03-29 06:15:20;;15,04;25000;25000;81950;56950;56950;0;
3382;6043;0;780046;780126;51220630;51220630;6;6;2023-03-28 15:12:50;2023-03-29 06:15:36;;15,05;24350;24350;82900;58550;58550;0;
3383;6044;0;780046;780126;51031219;51031219;7;7;2023-03-28 15:12:34;2023-03-29 06:15:49;;15,05;24200;24200;81650;57450;57450;0;
3384;6045;0;780046;780126;51546471;51546471;8;8;2023-03-28 15:12:23;2023-03-29 06:16:01;;15,06;28200;28200;86400;58200;58200;0;
3385;6046;0;780046;780126;50651876;50651876;9;9;2023-03-28 15:12:05;2023-03-29 06:16:13;;15,07;24300;24300;88950;64650;64650;0;
3386;6047;0;780046;780126;54482922;54482922;10;10;2023-03-28 15:11:53;2023-03-29 06:16:30;;15,08;25550;25550;91100;65550;65550;0;
3387;6048;0;780046;780126;54486238;54486238;11;11;2023-03-28 15:11:40;2023-03-29 06:16:46;;15,08;25900;25900;91700;65800;65800;0;
3388;6049;0;780046;780126;51984300;51984300;12;12;2023-03-28 15:11:29;2023-03-29 06:17:03;;15,09;26200;26200;89200;63000;63000;0;
3389;6050;0;780046;780126;54489299;54489299;13;13;2023-03-28 15:11:16;2023-03-29 06:17:23;;15,1;26000;26000;91550;65550;65550;0;
3390;6051;0;780046;780126;51093607;51093607;14;14;2023-03-28 15:11:04;2023-03-29 06:17:39;;15,11;22850;22850;81100;58250;58250;0;
3391;6052;0;780046;780126;51034429;51034429;15;15;2023-03-28 15:10:47;2023-03-29 06:17:52;;15,12;24150;24150;82400;58250;58250;0;
3392;6053;0;780046;780126;51272193;51272193;16;16;2023-03-28 15:10:27;2023-03-29 06:18:12;;15,13;28000;28000;85050;57050;57050;0;
3393;6054;0;780046;780126;51215150;51215150;17;17;2023-03-28 15:10:10;2023-03-29 06:18:29;;15,14;24950;24950;89150;64200;64200;0;
3394;6055;0;780046;780126;57272767;57272767;18;18;2023-03-28 15:09:54;2023-03-29 06:18:49;;15,15;25800;25800;89650;63850;63850;0;
3395;6056;0;780046;780126;50415397;50415397;19;19;2023-03-28 15:09:42;2023-03-29 06:19:01;;15,16;26750;26750;89600;62850;62850;0;
3396;6057;0;780046;780126;50624303;50624303;20;20;2023-03-28 15:09:35;2023-03-29 06:19:18;;15,16;24500;24500;88500;64000;64000;0;
3397;6058;0;780046;780126;57302549;57302549;21;21;2023-03-28 15:09:23;2023-03-29 06:19:34;;15,17;25600;25600;89550;63950;63950;0;
3398;6059;0;780046;780126;51219780;51219780;22;22;2023-03-28 15:09:09;2023-03-29 06:19:46;;15,18;25150;25150;83050;57900;57900;0;
3399;6060;0;780046;780126;73917817;73917817;23;23;2023-03-28 15:08:58;2023-03-29 06:19:59;;15,18;25800;25800;89850;64050;64050;0;
3400;6061;0;780046;780126;51605681;51605681;24;24;2023-03-28 15:08:40;2023-03-29 06:20:15;;15,19;25050;25050;82250;57200;57200;0;
3401;6062;0;780046;780126;50124817;50124817;25;25;2023-03-28 15:08:20;2023-03-29 06:20:27;;15,2;25900;25900;89350;63450;63450;0;
3402;6063;0;780046;780126;57408551;57408551;26;26;2023-03-28 15:08:03;2023-03-29 06:20:40;;15,21;27000;27000;90350;63350;63350;0;
3403;6064;0;780046;780126;54252408;54252408;27;27;2023-03-28 15:07:53;2023-03-29 06:20:52;;15,22;26800;26800;83800;57000;57000;0;
3404;6065;0;780046;780126;51920270;51920270;28;28;2023-03-28 15:07:40;2023-03-29 06:21:04;;15,22;25800;25800;90750;64950;64950;0;
3405;6066;0;780046;780126;50012574;50012574;29;29;2023-03-28 15:07:28;2023-03-29 06:21:20;;15,23;26150;26150;90700;64550;64550;0;
3406;6067;0;780046;780126;50352962;50352962;30;30;2023-03-28 15:07:16;2023-03-29 06:21:33;;15,24;26850;26850;84350;57500;57500;0;
3407;6068;0;780046;780126;54682083;54682083;31;31;2023-03-28 15:06:58;2023-03-29 06:21:49;;15,25;25050;25050;89050;64000;64000;0;
3408;6069;0;780046;780126;51555811;51555811;32;32;2023-03-28 15:06:41;2023-03-29 06:22:05;;15,26;25550;25550;82300;56750;56750;0;
3409;6070;0;780046;780126;51102705;51102705;33;33;2023-03-28 15:06:25;2023-03-29 06:22:18;;15,26;23850;23850;88350;64500;64500;0;
3410;6071;0;780046;780126;57342289;57342289;34;34;2023-03-28 15:06:09;2023-03-29 06:22:30;;15,27;27050;27050;91650;64600;64600;0;
3411;6072;0;780046;780126;55561336;55561336;35;35;2023-03-28 15:05:52;2023-03-29 06:22:43;;15,28;26750;26750;90550;63800;63800;0;
3412;6073;0;780046;780126;50554054;50554054;36;36;2023-03-28 15:05:36;2023-03-29 06:22:55;;15,29;23800;23800;88250;64450;64450;0;
3413;6074;0;780046;780126;73024044;73024044;37;37;2023-03-28 15:05:25;2023-03-29 06:23:07;;15,3;26900;26900;91150;64250;64250;0;
3414;6075;0;780046;780126;75054049;75054049;38;38;2023-03-28 15:05:07;2023-03-29 06:23:19;;15,3;26850;26850;90600;63750;63750;0;
3415;6076;0;780046;780126;57090953;57090953;39;39;2023-03-28 15:04:55;2023-03-29 06:23:31;;15,31;25900;25900;91100;65200;65200;0;
3416;6077;0;780046;780126;50389196;50389196;40;40;2023-03-28 15:04:43;2023-03-29 06:23:44;;15,32;26400;26400;90800;64400;64400;0;
3417;6118;213;780086;780206;51460251;51460251;1;1;2023-03-29 04:36:42;2023-03-29 15:12:34;2023-03-29;10,6;26250;26250;26450;200;200;230;Прикрытие
3418;6119;214;780086;780206;57340804;57340804;2;2;2023-03-29 04:36:29;2023-03-29 15:12:50;2023-03-29;10,61;26800;26800;26850;50;50;230;Прикрытие
3419;6120;0;780086;780206;57333585;57333585;3;3;2023-03-29 04:36:12;2023-03-29 15:13:07;;10,62;26950;26950;87650;60700;60700;0;
3420;6121;0;780086;780206;57407645;57407645;4;4;2023-03-29 04:35:59;2023-03-29 15:13:23;;10,62;26700;26700;87200;60500;60500;0;
3421;6122;0;780086;780206;50048818;50048818;5;5;2023-03-29 04:35:43;2023-03-29 15:13:35;;10,63;24100;24100;75400;51300;51300;0;
3422;6123;0;780086;780206;73981607;73981607;6;6;2023-03-29 04:35:32;2023-03-29 15:13:48;;10,64;26050;26050;86600;60550;60550;0;
3423;6124;0;780086;780206;54594718;54594718;7;7;2023-03-29 04:35:14;2023-03-29 15:14:04;;10,65;26500;26500;87400;60900;60900;0;
3424;6125;0;780086;780206;52139698;52139698;8;8;2023-03-29 04:34:58;2023-03-29 15:14:20;;10,66;25900;25900;85950;60050;60050;0;
3425;6126;0;780086;780206;57408346;57408346;9;9;2023-03-29 04:34:47;2023-03-29 15:14:37;;10,66;26900;26900;87300;60400;60400;0;
3426;6127;0;780086;780206;57178287;57178287;10;10;2023-03-29 04:34:29;2023-03-29 15:14:49;;10,67;26250;26250;86850;60600;60600;0;
3427;6128;0;780086;780206;57057523;57057523;11;11;2023-03-29 04:34:13;2023-03-29 15:15:05;;10,68;26050;26050;87000;60950;60950;0;
3428;6129;0;780086;780206;55950240;55950240;12;12;2023-03-29 04:33:57;2023-03-29 15:15:22;;10,69;26150;26150;86950;60800;60800;0;
3429;6130;0;780086;780206;75138313;75138313;13;13;2023-03-29 04:33:40;2023-03-29 15:15:38;;10,7;25950;25950;86550;60600;60600;0;
3430;6131;0;780086;780206;50744648;50744648;14;14;2023-03-29 04:33:24;2023-03-29 15:15:50;;10,71;27150;27150;78700;51550;51550;0;
3431;6132;0;780086;780206;51217255;51217255;15;15;2023-03-29 04:33:13;2023-03-29 15:16:03;;10,71;24050;24050;77050;53000;53000;0;
3432;6133;0;780086;780206;51031433;51031433;16;16;2023-03-29 04:32:55;2023-03-29 15:16:19;;10,72;24350;24350;76700;52350;52350;0;
3433;6134;0;780086;780206;50551340;50551340;17;17;2023-03-29 04:32:43;2023-03-29 15:16:36;;10,73;24050;24050;84750;60700;60700;0;
3434;6135;0;780086;780206;54705413;54705413;18;18;2023-03-29 04:32:30;2023-03-29 15:16:52;;10,74;25800;25800;87550;61750;61750;0;
3435;6136;0;780086;780206;57206443;57206443;19;19;2023-03-29 04:32:14;2023-03-29 15:17:08;;10,75;26450;26450;87600;61150;61150;0;
3436;6137;0;780086;780206;73927600;73927600;20;20;2023-03-29 04:32:03;2023-03-29 15:17:25;;10,76;26800;26800;87300;60500;60500;0;
3437;6138;0;780086;780206;73537680;73537680;21;21;2023-03-29 04:31:45;2023-03-29 15:17:37;;10,76;26450;26450;87300;60850;60850;0;
3438;6139;0;780086;780206;57147464;57147464;22;22;2023-03-29 04:31:29;2023-03-29 15:17:53;;10,77;26950;26950;86800;59850;59850;0;
3439;6140;0;780086;780206;51277135;51277135;23;23;2023-03-29 04:31:17;2023-03-29 15:18:06;;10,78;26150;26150;85850;59700;59700;0;
3440;6141;0;780086;780206;57199895;57199895;24;24;2023-03-29 04:31:06;2023-03-29 15:18:18;;10,79;26700;26700;87100;60400;60400;0;
3441;6142;0;780086;780206;73273484;73273484;25;25;2023-03-29 04:30:48;2023-03-29 15:18:30;;10,8;26200;26200;86350;60150;60150;0;
3442;6143;0;780086;780206;57210486;57210486;26;26;2023-03-29 04:30:36;2023-03-29 15:18:46;;10,8;27150;27150;88050;60900;60900;0;
3443;6144;0;780086;780206;51093649;51093649;27;27;2023-03-29 04:30:25;2023-03-29 15:18:59;;10,81;22600;22600;74450;51850;51850;0;
3444;6145;0;780086;780206;54703434;54703434;28;28;2023-03-29 04:30:08;2023-03-29 15:19:11;;10,82;26000;26000;85900;59900;59900;0;
3445;6146;0;780086;780206;50915750;50915750;29;29;2023-03-29 04:29:56;2023-03-29 15:19:23;;10,82;26100;26100;77700;51600;51600;0;
3446;6147;0;780086;780206;73537284;73537284;30;30;2023-03-29 04:29:44;2023-03-29 15:19:40;;10,83;26800;26800;86750;59950;59950;0;
3447;6148;0;780086;780206;75036251;75036251;31;31;2023-03-29 04:29:26;2023-03-29 15:19:52;;10,84;26900;26900;87200;60300;60300;0;
3448;6149;0;780086;780206;55652689;55652689;32;32;2023-03-29 04:29:14;2023-03-29 15:20:08;;10,85;25350;25350;86000;60650;60650;0;
3449;6150;0;780086;780206;58294182;58294182;33;33;2023-03-29 04:28:58;2023-03-29 15:20:25;;10,86;25750;25750;85250;59500;59500;0;
3450;6151;0;780086;780206;73054652;73054652;34;34;2023-03-29 04:28:47;2023-03-29 15:20:41;;10,86;26850;26850;86550;59700;59700;0;
3451;6152;0;780086;780206;73761280;73761280;35;35;2023-03-29 04:28:30;2023-03-29 15:20:54;;10,87;26100;26100;86300;60200;60200;0;
3452;6153;0;780086;780206;55948186;55948186;36;36;2023-03-29 04:28:12;2023-03-29 15:21:10;;10,88;26700;26700;86700;60000;60000;0;
3453;6154;0;780086;780206;51411452;51411452;37;37;2023-03-29 04:27:56;2023-03-29 15:21:22;;10,89;25750;25750;86100;60350;60350;0;
3454;6155;0;780086;780206;75044768;75044768;38;38;2023-03-29 04:27:40;2023-03-29 15:21:35;;10,9;24700;24700;86150;61450;61450;0;
3455;6156;0;780086;780206;53868428;53868428;39;39;2023-03-29 04:27:23;2023-03-29 15:21:51;;10,91;26550;26550;86500;59950;59950;0;
3456;6157;0;780086;780206;57108102;57108102;40;40;2023-03-29 04:27:07;2023-03-29 15:22:07;;10,92;26700;26700;87500;60800;60800;0;
3457;6198;215;780166;780286;50582741;50582741;1;1;2023-03-29 13:29:01;2023-03-30 03:08:42;2023-03-29;13,66;24050;24050;24300;250;250;231;Прикрытие
3458;6199;216;780166;780286;75008656;75008656;2;2;2023-03-29 13:28:50;2023-03-30 03:08:59;2023-03-29;13,67;25800;25800;24950;0;-850;231;Прикрытие
3459;6200;0;780166;780286;50352350;50352350;3;3;2023-03-29 13:28:32;2023-03-30 03:09:19;;13,68;26450;26450;88050;61600;61600;0;
3460;6201;0;780166;780286;51034056;51034056;4;4;2023-03-29 13:28:16;2023-03-30 03:09:40;;13,69;24000;24000;75250;51250;51250;0;
3461;6202;0;780166;780286;73009748;73009748;5;5;2023-03-29 13:28:05;2023-03-30 03:09:56;;13,7;26900;26900;87500;60600;60600;0;
3462;6203;0;780166;780286;57207235;57207235;6;6;2023-03-29 13:27:49;2023-03-30 03:10:12;;13,71;27500;27500;88400;60900;60900;0;
3463;6204;0;780166;780286;73766586;73766586;7;7;2023-03-29 13:27:31;2023-03-30 03:10:25;;13,72;26850;26850;87450;60600;60600;0;
3464;6205;0;780166;780286;50679414;50679414;8;8;2023-03-29 13:27:15;2023-03-30 03:10:41;;13,72;24900;24900;76650;51750;51750;0;
3465;6206;0;780166;780286;57121469;57121469;9;9;2023-03-29 13:27:04;2023-03-30 03:10:53;;13,73;27150;27150;87550;60400;60400;0;
3466;6207;0;780166;780286;53882908;53882908;10;10;2023-03-29 13:26:46;2023-03-30 03:11:06;;13,74;26900;26900;87600;60700;60700;0;
3467;6208;0;780166;780286;57209736;57209736;11;11;2023-03-29 13:26:35;2023-03-30 03:11:18;;13,75;26800;26800;86850;60050;60050;0;
3468;6209;0;780166;780286;50076082;50076082;12;12;2023-03-29 13:26:17;2023-03-30 03:11:34;;13,75;25950;25950;86350;60400;60400;0;
3469;6210;0;780166;780286;57394751;57394751;13;13;2023-03-29 13:26:01;2023-03-30 03:11:55;;13,76;27150;27150;88250;61100;61100;0;
3470;6211;0;780166;780286;57410045;57410045;14;14;2023-03-29 13:25:44;2023-03-30 03:12:15;;13,78;27000;27000;87300;60300;60300;0;
3471;6212;0;780166;780286;55950216;55950216;15;15;2023-03-29 13:25:28;2023-03-30 03:12:32;;13,78;27150;27150;87850;60700;60700;0;
3472;6213;0;780166;780286;55318992;55318992;16;16;2023-03-29 13:25:12;2023-03-30 03:12:48;;13,79;26450;26450;86600;60150;60150;0;
3473;6214;0;780166;780286;53948261;53948261;17;17;2023-03-29 13:24:59;2023-03-30 03:13:00;;13,8;25600;25600;76550;50950;50950;0;
3474;6215;217;780166;780286;51158608;51158608;18;18;2023-03-29 13:24:47;2023-03-30 03:13:13;2023-03-29;13,81;25100;25100;25800;700;700;231;выщербина
3475;6216;0;780166;780286;50049105;50049105;19;19;2023-03-29 13:24:35;2023-03-30 03:13:29;;13,82;24800;24800;75250;50450;50450;0;
3476;6217;0;780166;780286;50553643;50553643;20;20;2023-03-29 13:24:19;2023-03-30 03:13:41;;13,82;24500;24500;83600;59100;59100;0;
3477;6218;0;780166;780286;51157865;51157865;21;21;2023-03-29 13:24:06;2023-03-30 03:13:58;;13,83;24050;24050;75900;51850;51850;0;
3478;6219;0;780166;780286;50582329;50582329;22;22;2023-03-29 13:23:55;2023-03-30 03:14:10;;13,84;24250;24250;74850;50600;50600;0;
3479;6220;0;780166;780286;50582576;50582576;23;23;2023-03-29 13:23:38;2023-03-30 03:14:22;;13,85;24000;24000;74300;50300;50300;0;
3480;6221;0;780166;780286;50937218;50937218;24;24;2023-03-29 13:23:25;2023-03-30 03:14:35;;13,85;27100;27100;86050;58950;58950;0;
3481;6222;218;780166;780286;54714415;54714415;25;25;2023-03-29 13:23:09;2023-03-30 03:14:47;2023-03-29;13,86;25800;25800;25750;0;-50;231;Тонкий гребень
3482;6223;0;780166;780286;50623701;50623701;26;26;2023-03-29 13:22:57;2023-03-30 03:14:59;;13,87;24200;24200;84050;59850;59850;0;
3483;6224;0;780166;780286;50736628;50736628;27;27;2023-03-29 13:22:46;2023-03-30 03:15:12;;13,87;27500;27500;80450;52950;52950;0;
3484;6225;0;780166;780286;70553086;70553086;28;28;2023-03-29 13:22:28;2023-03-30 03:15:24;;13,88;23400;23400;75100;51700;51700;0;
3485;6226;0;780166;780286;55303085;55303085;29;29;2023-03-29 13:22:17;2023-03-30 03:15:40;;13,89;26800;26800;86350;59550;59550;0;
3486;6227;0;780166;780286;55948061;55948061;30;30;2023-03-29 13:21:59;2023-03-30 03:15:53;;13,9;26200;26200;86100;59900;59900;0;
3487;6228;0;780166;780286;75100131;75100131;31;31;2023-03-29 13:21:47;2023-03-30 03:16:09;;13,91;25400;25400;86150;60750;60750;0;
3488;6229;0;780166;780286;51729960;51729960;32;32;2023-03-29 13:21:30;2023-03-30 03:16:21;;13,91;26550;26550;79300;52750;52750;0;
3489;6230;0;780166;780286;73059347;73059347;33;33;2023-03-29 13:21:14;2023-03-30 03:16:29;;13,92;26900;26900;87250;60350;60350;0;
3490;6231;0;780166;780286;57105900;57105900;34;34;2023-03-29 13:20:58;2023-03-30 03:16:42;;13,93;27050;27050;86800;59750;59750;0;
3491;6232;0;780166;780286;57103756;57103756;35;35;2023-03-29 13:20:41;2023-03-30 03:16:54;;13,94;26900;26900;87250;60350;60350;0;
3492;6233;0;780166;780286;54702162;54702162;36;36;2023-03-29 13:20:25;2023-03-30 03:17:06;;13,94;27050;27050;87100;60050;60050;0;
3493;6234;0;780166;780286;52020146;52020146;37;37;2023-03-29 13:20:10;2023-03-30 03:17:22;;13,95;26900;26900;86700;59800;59800;0;
3494;6235;0;780166;780286;50031855;50031855;38;38;2023-03-29 13:19:48;2023-03-30 03:17:35;;13,96;25700;25700;86150;60450;60450;0;
3495;6236;0;780166;780286;75107276;75107276;39;39;2023-03-29 13:19:32;2023-03-30 03:17:43;;13,97;24700;24700;85350;60650;60650;0;
