id_scales;trnum_in;trnum_out;invnum_in;invnum_out;num_in;num_out;date_in;date_out;deltatetime;tare_in;tare_out;brutto;netto;deltaweight;hash_group
7218;781272;781393;73905242;73905242;7;7;2023-04-04 17:07:52;2023-04-05 06:45:56;13,63;26500;26500;90900;64400;64400;5ceeec7e58aa30e3f30814b6ad6dd6db
7219;781272;781393;73287484;73287484;6;6;2023-04-04 17:08:10;2023-04-05 06:45:44;13,63;26650;26650;90750;64100;64100;5ceeec7e58aa30e3f30814b6ad6dd6db
7220;781272;781393;50551001;50551001;5;5;2023-04-04 17:08:21;2023-04-05 06:45:31;13,62;24100;24100;89800;65700;65700;5ceeec7e58aa30e3f30814b6ad6dd6db
7221;781272;781393;50913169;50913169;4;4;2023-04-04 17:08:33;2023-04-05 06:45:15;13,61;26600;26600;91250;64650;64650;5ceeec7e58aa30e3f30814b6ad6dd6db
7222;781272;781393;75046987;75046987;3;3;2023-04-04 17:08:46;2023-04-05 06:45:03;13,6;25450;25450;90000;64550;64550;5ceeec7e58aa30e3f30814b6ad6dd6db
7223;781272;781393;50047133;50047133;2;2;2023-04-04 17:08:58;2023-04-05 06:44:51;13,6;25700;25700;25700;0;0;5ceeec7e58aa30e3f30814b6ad6dd6db
7224;781272;781393;75102681;75102681;1;1;2023-04-04 17:09:10;2023-04-05 06:44:39;13,59;27100;27100;27250;150;150;5ceeec7e58aa30e3f30814b6ad6dd6db
7265;781353;781475;51647527;51647527;40;40;2023-04-05 05:17:14;2023-04-05 15:40:41;10,39;25600;25600;78150;52550;52550;f05b683f28c3606c232e37b56e4f9e28
7266;781353;781475;75049007;75049007;39;39;2023-04-05 05:17:30;2023-04-05 15:40:28;10,38;26050;26050;85400;59350;59350;f05b683f28c3606c232e37b56e4f9e28
7267;781353;781475;73064644;73064644;38;38;2023-04-05 05:17:46;2023-04-05 15:40:16;10,38;27000;27000;88300;61300;61300;f05b683f28c3606c232e37b56e4f9e28
7268;781353;781475;51872950;51872950;37;37;2023-04-05 05:17:56;2023-04-05 15:40:04;10,37;26200;26200;85350;59150;59150;f05b683f28c3606c232e37b56e4f9e28
7269;781353;781475;55051239;55051239;36;36;2023-04-05 05:18:07;2023-04-05 15:39:52;10,36;26600;26600;87750;61150;61150;f05b683f28c3606c232e37b56e4f9e28
7270;781353;781475;55948202;55948202;35;35;2023-04-05 05:18:19;2023-04-05 15:39:39;10,36;25900;25900;86450;60550;60550;f05b683f28c3606c232e37b56e4f9e28
7271;781353;781475;51400042;51400042;34;34;2023-04-05 05:18:32;2023-04-05 15:39:27;10,35;25600;25600;86800;61200;61200;f05b683f28c3606c232e37b56e4f9e28
7272;781353;781475;53881181;53881181;33;33;2023-04-05 05:18:44;2023-04-05 15:39:15;10,34;26000;26000;87050;61050;61050;f05b683f28c3606c232e37b56e4f9e28
7273;781353;781475;50624147;50624147;32;32;2023-04-05 05:18:56;2023-04-05 15:39:02;10,34;24450;24450;85200;60750;60750;f05b683f28c3606c232e37b56e4f9e28
7274;781353;781475;51096691;51096691;31;31;2023-04-05 05:19:08;2023-04-05 15:38:46;10,33;27350;27350;27500;150;150;f05b683f28c3606c232e37b56e4f9e28
7275;781353;781475;51228369;51228369;30;30;2023-04-05 05:19:22;2023-04-05 15:38:34;10,32;26300;26300;86750;60450;60450;f05b683f28c3606c232e37b56e4f9e28
7276;781353;781475;50553965;50553965;29;29;2023-04-05 05:19:29;2023-04-05 15:38:17;10,31;23750;23750;85650;61900;61900;f05b683f28c3606c232e37b56e4f9e28
7277;781353;781475;57079485;57079485;28;28;2023-04-05 05:19:41;2023-04-05 15:38:05;10,31;26450;26450;87400;60950;60950;f05b683f28c3606c232e37b56e4f9e28
7278;781353;781475;73328684;73328684;27;27;2023-04-05 05:19:58;2023-04-05 15:37:53;10,3;26750;26750;87700;60950;60950;f05b683f28c3606c232e37b56e4f9e28
7279;781353;781475;54591326;54591326;26;26;2023-04-05 05:20:10;2023-04-05 15:37:41;10,29;26800;26800;87900;61100;61100;f05b683f28c3606c232e37b56e4f9e28
7280;781353;781475;73010340;73010340;25;25;2023-04-05 05:20:22;2023-04-05 15:37:28;10,28;26550;26550;88250;61700;61700;f05b683f28c3606c232e37b56e4f9e28
7281;781353;781475;55653588;55653588;24;24;2023-04-05 05:20:40;2023-04-05 15:37:16;10,28;25450;25450;87800;62350;62350;f05b683f28c3606c232e37b56e4f9e28
7282;781353;781475;50178086;50178086;23;23;2023-04-05 05:20:51;2023-04-05 15:37:00;10,27;25650;25650;86350;60700;60700;f05b683f28c3606c232e37b56e4f9e28
7283;781353;781475;53982708;53982708;22;22;2023-04-05 05:21:03;2023-04-05 15:36:47;10,26;25350;25350;86350;61000;61000;f05b683f28c3606c232e37b56e4f9e28
7284;781353;781475;54407515;54407515;21;21;2023-04-05 05:21:21;2023-04-05 15:36:31;10,25;26950;26950;88150;61200;61200;f05b683f28c3606c232e37b56e4f9e28
7285;781353;781475;50582501;50582501;20;20;2023-04-05 05:21:33;2023-04-05 15:36:14;10,24;22800;22800;74550;51750;51750;f05b683f28c3606c232e37b56e4f9e28
7286;781353;781475;73093544;73093544;19;19;2023-04-05 05:21:44;2023-04-05 15:35:58;10,24;26550;26550;88650;62100;62100;f05b683f28c3606c232e37b56e4f9e28
7287;781353;781475;50175454;50175454;18;18;2023-04-05 05:21:57;2023-04-05 15:35:42;10,23;26450;26450;87600;61150;61150;f05b683f28c3606c232e37b56e4f9e28
7288;781353;781475;57369845;57369845;17;17;2023-04-05 05:22:09;2023-04-05 15:35:29;10,22;26600;26600;87700;61100;61100;f05b683f28c3606c232e37b56e4f9e28
7289;781353;781475;70730668;70730668;16;16;2023-04-05 05:22:21;2023-04-05 15:35:17;10,22;28050;28050;81050;53000;53000;f05b683f28c3606c232e37b56e4f9e28
7290;781353;781475;51564318;51564318;15;15;2023-04-05 05:22:33;2023-04-05 15:35:09;10,21;24450;24450;77800;53350;53350;f05b683f28c3606c232e37b56e4f9e28
7291;781353;781475;54715024;54715024;14;14;2023-04-05 05:22:47;2023-04-05 15:34:53;10,2;26950;26950;88000;61050;61050;f05b683f28c3606c232e37b56e4f9e28
7292;781353;781475;54591359;54591359;13;13;2023-04-05 05:22:59;2023-04-05 15:34:40;10,19;26900;26900;88200;61300;61300;f05b683f28c3606c232e37b56e4f9e28
7293;781353;781475;50923291;50923291;12;12;2023-04-05 05:23:06;2023-04-05 15:34:28;10,19;26550;26550;87450;60900;60900;f05b683f28c3606c232e37b56e4f9e28
7294;781353;781475;70729942;70729942;11;11;2023-04-05 05:23:18;2023-04-05 15:34:11;10,18;27650;27650;81600;53950;53950;f05b683f28c3606c232e37b56e4f9e28
7295;781353;781475;73980427;73980427;10;10;2023-04-05 05:23:32;2023-04-05 15:33:55;10,17;25400;25400;86350;60950;60950;f05b683f28c3606c232e37b56e4f9e28
7296;781353;781475;57053332;57053332;9;9;2023-04-05 05:23:39;2023-04-05 15:33:43;10,17;26000;26000;87600;61600;61600;f05b683f28c3606c232e37b56e4f9e28
7297;781353;781475;51217255;51217255;8;8;2023-04-05 05:23:51;2023-04-05 15:33:30;10,16;24100;24100;77550;53450;53450;f05b683f28c3606c232e37b56e4f9e28
7298;781353;781475;50551340;50551340;7;7;2023-04-05 05:24:04;2023-04-05 15:33:14;10,15;24200;24200;85850;61650;61650;f05b683f28c3606c232e37b56e4f9e28
7299;781353;781475;75101105;75101105;6;6;2023-04-05 05:24:16;2023-04-05 15:33:02;10,15;25500;25500;87950;62450;62450;f05b683f28c3606c232e37b56e4f9e28
7300;781353;781475;50002146;50002146;5;5;2023-04-05 05:24:34;2023-04-05 15:32:45;10,14;23700;23700;75050;51350;51350;f05b683f28c3606c232e37b56e4f9e28
7301;781353;781475;51864650;51864650;4;4;2023-04-05 05:24:46;2023-04-05 15:32:25;10,13;26600;26600;87400;60800;60800;f05b683f28c3606c232e37b56e4f9e28
7302;781353;781475;50629476;50629476;3;3;2023-04-05 05:24:53;2023-04-05 15:32:04;10,12;24600;24600;78400;53800;53800;f05b683f28c3606c232e37b56e4f9e28
7303;781353;781475;73060329;73060329;2;2;2023-04-05 05:25:05;2023-04-05 15:31:45;10,11;26050;26050;25750;0;-300;f05b683f28c3606c232e37b56e4f9e28
7304;781353;781475;51374437;51374437;1;1;2023-04-05 05:25:19;2023-04-05 15:31:32;10,1;26600;26600;27000;400;400;f05b683f28c3606c232e37b56e4f9e28
7346;781434;781556;75120154;75120154;41;41;2023-04-05 13:49:35;2023-04-06 06:48:46;16,99;25950;25950;89850;63900;63900;fd1181df03c54d49c9833a3b6a09a3cb
7347;781434;781556;50335413;50335413;40;40;2023-04-05 13:49:52;2023-04-06 06:48:30;16,98;26750;26750;91350;64600;64600;fd1181df03c54d49c9833a3b6a09a3cb
7348;781434;781556;50048768;50048768;39;39;2023-04-05 13:50:12;2023-04-06 06:48:17;16,97;24800;24800;81250;56450;56450;fd1181df03c54d49c9833a3b6a09a3cb
7349;781434;781556;51031607;51031607;38;38;2023-04-05 13:50:28;2023-04-06 06:47:57;16,96;24100;24100;81650;57550;57550;fd1181df03c54d49c9833a3b6a09a3cb
7350;781434;781556;50749795;50749795;37;37;2023-04-05 13:50:45;2023-04-06 06:47:41;16,95;25350;25350;89700;64350;64350;fd1181df03c54d49c9833a3b6a09a3cb
7351;781434;781556;54704812;54704812;36;36;2023-04-05 13:51:01;2023-04-06 06:47:28;16,94;25900;25900;90600;64700;64700;fd1181df03c54d49c9833a3b6a09a3cb
7352;781434;781556;55304679;55304679;35;35;2023-04-05 13:51:17;2023-04-06 06:47:12;16,93;25550;25550;89950;64400;64400;fd1181df03c54d49c9833a3b6a09a3cb
7353;781434;781556;51616696;51616696;34;34;2023-04-05 13:51:34;2023-04-06 06:47:00;16,92;26250;26250;89450;63200;63200;fd1181df03c54d49c9833a3b6a09a3cb
7354;781434;781556;57135774;57135774;33;33;2023-04-05 13:51:52;2023-04-06 06:46:48;16,92;26350;26350;90050;63700;63700;fd1181df03c54d49c9833a3b6a09a3cb
7355;781434;781556;53947172;53947172;32;32;2023-04-05 13:52:03;2023-04-06 06:46:35;16,91;27250;27250;90850;63600;63600;fd1181df03c54d49c9833a3b6a09a3cb
7356;781434;781556;50294529;50294529;31;31;2023-04-05 13:52:19;2023-04-06 06:46:19;16,9;26050;26050;26200;150;150;fd1181df03c54d49c9833a3b6a09a3cb
7357;781434;781556;73979122;73979122;30;30;2023-04-05 13:52:31;2023-04-06 06:45:58;16,89;25850;25850;89350;63500;63500;fd1181df03c54d49c9833a3b6a09a3cb
7358;781434;781556;51216844;51216844;29;29;2023-04-05 13:52:44;2023-04-06 06:45:42;16,88;27000;27000;91000;64000;64000;fd1181df03c54d49c9833a3b6a09a3cb
7359;781434;781556;50263565;50263565;28;28;2023-04-05 13:53:00;2023-04-06 06:45:26;16,87;26150;26150;83300;57150;57150;fd1181df03c54d49c9833a3b6a09a3cb
7360;781434;781556;50039551;50039551;27;27;2023-04-05 13:53:16;2023-04-06 06:45:13;16,87;26000;26000;89200;63200;63200;fd1181df03c54d49c9833a3b6a09a3cb
7361;781434;781556;73978603;73978603;26;26;2023-04-05 13:53:29;2023-04-06 06:45:01;16,86;26250;26250;89700;63450;63450;fd1181df03c54d49c9833a3b6a09a3cb
7362;781434;781556;73972408;73972408;25;25;2023-04-05 13:53:45;2023-04-06 06:44:49;16,85;25350;25350;25500;150;150;fd1181df03c54d49c9833a3b6a09a3cb
7363;781434;781556;55053318;55053318;24;24;2023-04-05 13:54:07;2023-04-06 06:44:36;16,84;26300;26300;89300;63000;63000;fd1181df03c54d49c9833a3b6a09a3cb
7364;781434;781556;73954604;73954604;23;23;2023-04-05 13:54:18;2023-04-06 06:44:24;16,84;26000;26000;90200;64200;64200;fd1181df03c54d49c9833a3b6a09a3cb
7365;781434;781556;73025231;73025231;22;22;2023-04-05 13:54:30;2023-04-06 06:44:12;16,83;26050;26050;89200;63150;63150;fd1181df03c54d49c9833a3b6a09a3cb
7366;781434;781556;51602977;51602977;21;21;2023-04-05 13:54:46;2023-04-06 06:43:56;16,82;24100;24100;82200;58100;58100;fd1181df03c54d49c9833a3b6a09a3cb
7367;781434;781556;73311987;73311987;20;20;2023-04-05 13:55:09;2023-04-06 06:43:43;16,81;26500;26500;88800;62300;62300;fd1181df03c54d49c9833a3b6a09a3cb
7368;781434;781556;73966673;73966673;19;19;2023-04-05 13:55:19;2023-04-06 06:43:27;16,8;26600;26600;89750;63150;63150;fd1181df03c54d49c9833a3b6a09a3cb
7369;781434;781556;58643669;58643669;18;18;2023-04-05 13:55:33;2023-04-06 06:43:11;16,79;25950;25950;89500;63550;63550;fd1181df03c54d49c9833a3b6a09a3cb
7370;781434;781556;54726658;54726658;17;17;2023-04-05 13:55:45;2023-04-06 06:42:58;16,79;26900;26900;90950;64050;64050;fd1181df03c54d49c9833a3b6a09a3cb
7371;781434;781556;75048017;75048017;16;16;2023-04-05 13:55:56;2023-04-06 06:42:42;16,78;25600;25600;89250;63650;63650;fd1181df03c54d49c9833a3b6a09a3cb
7372;781434;781556;51400083;51400083;15;15;2023-04-05 13:56:08;2023-04-06 06:42:29;16,77;25450;25450;89350;63900;63900;fd1181df03c54d49c9833a3b6a09a3cb
7373;781434;781556;51739209;51739209;14;14;2023-04-05 13:56:25;2023-04-06 06:42:17;16,76;24600;24600;82000;57400;57400;fd1181df03c54d49c9833a3b6a09a3cb
7374;781434;781556;73027229;73027229;13;13;2023-04-05 13:56:41;2023-04-06 06:42:01;16,76;24850;24850;83100;58250;58250;fd1181df03c54d49c9833a3b6a09a3cb
7375;781434;781556;57414971;57414971;12;12;2023-04-05 13:56:57;2023-04-06 06:41:44;16,75;26850;26850;89350;62500;62500;fd1181df03c54d49c9833a3b6a09a3cb
7376;781434;781556;75053447;75053447;11;11;2023-04-05 13:57:14;2023-04-06 06:41:32;16,74;26900;26900;90600;63700;63700;fd1181df03c54d49c9833a3b6a09a3cb
7377;781434;781556;50070507;50070507;10;10;2023-04-05 13:57:32;2023-04-06 06:41:16;16,73;26450;26450;90050;63600;63600;fd1181df03c54d49c9833a3b6a09a3cb
7378;781434;781556;53850335;53850335;9;9;2023-04-05 13:57:42;2023-04-06 06:40:59;16,72;26200;26200;90250;64050;64050;fd1181df03c54d49c9833a3b6a09a3cb
7379;781434;781556;57065187;57065187;8;8;2023-04-05 13:58:00;2023-04-06 06:40:43;16,71;26900;26900;89750;62850;62850;fd1181df03c54d49c9833a3b6a09a3cb
7380;781434;781556;55340673;55340673;7;7;2023-04-05 13:58:11;2023-04-06 06:40:31;16,71;25900;25900;89750;63850;63850;fd1181df03c54d49c9833a3b6a09a3cb
7381;781434;781556;50630151;50630151;6;6;2023-04-05 13:58:24;2023-04-06 06:40:18;16,7;24050;24050;81700;57650;57650;fd1181df03c54d49c9833a3b6a09a3cb
7382;781434;781556;73240582;73240582;5;5;2023-04-05 13:58:40;2023-04-06 06:40:06;16,69;25950;25950;89350;63400;63400;fd1181df03c54d49c9833a3b6a09a3cb
7383;781434;781556;54699079;54699079;4;4;2023-04-05 13:58:52;2023-04-06 06:39:54;16,68;26500;26500;90100;63600;63600;fd1181df03c54d49c9833a3b6a09a3cb
7384;781434;781556;51220465;51220465;3;3;2023-04-05 13:59:10;2023-04-06 06:39:37;16,67;23450;23450;81900;58450;58450;fd1181df03c54d49c9833a3b6a09a3cb
7385;781434;781556;51220523;51220523;2;2;2023-04-05 13:59:21;2023-04-06 06:39:21;16,67;24250;24250;23800;0;-450;fd1181df03c54d49c9833a3b6a09a3cb
7386;781434;781556;57120784;57120784;1;1;2023-04-05 13:59:33;2023-04-06 06:39:01;16,66;26800;26800;27000;200;200;fd1181df03c54d49c9833a3b6a09a3cb
7427;781515;781643;54253265;54253265;41;41;2023-04-06 05:10:35;2023-04-06 18:38:07;13,46;26800;26800;89700;62900;62900;385214431bb76784ffefd2a3a030652d
7428;781515;781643;51783298;51783298;40;40;2023-04-06 05:10:52;2023-04-06 18:37:50;13,45;26200;26200;88950;62750;62750;385214431bb76784ffefd2a3a030652d
7429;781515;781643;54625488;54625488;39;39;2023-04-06 05:11:12;2023-04-06 18:37:38;13,44;25850;25850;90000;64150;64150;385214431bb76784ffefd2a3a030652d
7430;781515;781643;57253213;57253213;38;38;2023-04-06 05:11:28;2023-04-06 18:37:26;13,43;25750;25750;89800;64050;64050;385214431bb76784ffefd2a3a030652d
7431;781515;781643;73912115;73912115;37;37;2023-04-06 05:11:49;2023-04-06 18:37:13;13,42;25750;25750;90050;64300;64300;385214431bb76784ffefd2a3a030652d
7432;781515;781643;51860609;51860609;36;36;2023-04-06 05:12:05;2023-04-06 18:37:01;13,42;27000;27000;91850;64850;64850;385214431bb76784ffefd2a3a030652d
7433;781515;781643;50067941;50067941;35;35;2023-04-06 05:12:21;2023-04-06 18:36:45;13,41;26750;26750;89900;63150;63150;385214431bb76784ffefd2a3a030652d
7434;781515;781643;57184665;57184665;34;34;2023-04-06 05:12:38;2023-04-06 18:36:28;13,4;26800;26800;90800;64000;64000;385214431bb76784ffefd2a3a030652d
7435;781515;781643;58642299;58642299;33;33;2023-04-06 05:13:00;2023-04-06 18:36:12;13,39;26400;26400;89250;62850;62850;385214431bb76784ffefd2a3a030652d
7436;781515;781643;73059719;73059719;32;32;2023-04-06 05:13:11;2023-04-06 18:35:56;13,38;25800;25800;88800;63000;63000;385214431bb76784ffefd2a3a030652d
7437;781515;781643;58644675;58644675;31;31;2023-04-06 05:13:27;2023-04-06 18:35:43;13,37;26900;26900;90100;63200;63200;385214431bb76784ffefd2a3a030652d
7438;781515;781643;51877561;51877561;30;30;2023-04-06 05:13:43;2023-04-06 18:35:31;13,36;26700;26700;89400;62700;62700;385214431bb76784ffefd2a3a030652d
7439;781515;781643;53968608;53968608;29;29;2023-04-06 05:13:56;2023-04-06 18:35:19;13,36;26100;26100;83000;56900;56900;385214431bb76784ffefd2a3a030652d
7440;781515;781643;57274011;57274011;28;28;2023-04-06 05:14:14;2023-04-06 18:35:03;13,35;26800;26800;90200;63400;63400;385214431bb76784ffefd2a3a030652d
7441;781515;781643;75050005;75050005;27;27;2023-04-06 05:14:26;2023-04-06 18:34:50;13,34;25750;25750;89350;63600;63600;385214431bb76784ffefd2a3a030652d
7442;781515;781643;75107086;75107086;26;26;2023-04-06 05:14:38;2023-04-06 18:34:38;13,33;25050;25050;90750;65700;65700;385214431bb76784ffefd2a3a030652d
7443;781515;781643;57207177;57207177;25;25;2023-04-06 05:14:50;2023-04-06 18:34:25;13,33;26700;26700;90300;63600;63600;385214431bb76784ffefd2a3a030652d
7444;781515;781643;50623966;50623966;24;24;2023-04-06 05:15:02;2023-04-06 18:34:09;13,32;24550;24550;88950;64400;64400;385214431bb76784ffefd2a3a030652d
7445;781515;781643;54781422;54781422;23;23;2023-04-06 05:15:15;2023-04-06 18:33:57;13,31;26250;26250;91150;64900;64900;385214431bb76784ffefd2a3a030652d
7446;781515;781643;57287567;57287567;22;22;2023-04-06 05:15:26;2023-04-06 18:33:40;13,3;25900;25900;91700;65800;65800;385214431bb76784ffefd2a3a030652d
7447;781515;781643;57367203;57367203;21;21;2023-04-06 05:15:38;2023-04-06 18:33:24;13,3;28100;28100;88100;60000;60000;385214431bb76784ffefd2a3a030652d
7448;781515;781643;50551134;50551134;20;20;2023-04-06 05:15:55;2023-04-06 18:33:08;13,29;23900;23900;89050;65150;65150;385214431bb76784ffefd2a3a030652d
7449;781515;781643;54612718;54612718;19;19;2023-04-06 05:16:07;2023-04-06 18:32:52;13,28;25700;25700;90850;65150;65150;385214431bb76784ffefd2a3a030652d
7450;781515;781643;57083842;57083842;18;18;2023-04-06 05:16:23;2023-04-06 18:32:39;13,27;24900;24900;90550;65650;65650;385214431bb76784ffefd2a3a030652d
7451;781515;781643;53926804;53926804;17;17;2023-04-06 05:16:39;2023-04-06 18:32:23;13,26;27700;27700;85650;57950;57950;385214431bb76784ffefd2a3a030652d
7452;781515;781643;73025009;73025009;16;16;2023-04-06 05:16:56;2023-04-06 18:32:06;13,25;26800;26800;91450;64650;64650;385214431bb76784ffefd2a3a030652d
7453;781515;781643;54738323;54738323;15;15;2023-04-06 05:17:16;2023-04-06 18:31:50;13,24;26050;26050;90900;64850;64850;385214431bb76784ffefd2a3a030652d
7454;781515;781643;57397473;57397473;14;14;2023-04-06 05:17:29;2023-04-06 18:31:38;13,24;27150;27150;91250;64100;64100;385214431bb76784ffefd2a3a030652d
7455;781515;781643;75059352;75059352;13;13;2023-04-06 05:17:41;2023-04-06 18:31:21;13,23;25150;25150;88800;63650;63650;385214431bb76784ffefd2a3a030652d
7456;781515;781643;58646563;58646563;12;12;2023-04-06 05:17:57;2023-04-06 18:31:09;13,22;26350;26350;89050;62700;62700;385214431bb76784ffefd2a3a030652d
7457;781515;781643;73924433;73924433;11;11;2023-04-06 05:18:14;2023-04-06 18:30:53;13,21;26850;26850;90850;64000;64000;385214431bb76784ffefd2a3a030652d
7458;781515;781643;73979718;73979718;10;10;2023-04-06 05:18:30;2023-04-06 18:30:36;13,2;26200;26200;89950;63750;63750;385214431bb76784ffefd2a3a030652d
7459;781515;781643;75054775;75054775;9;9;2023-04-06 05:18:47;2023-04-06 18:30:24;13,19;26750;26750;89750;63000;63000;385214431bb76784ffefd2a3a030652d
7460;781515;781643;54595350;54595350;8;8;2023-04-06 05:19:07;2023-04-06 18:30:08;13,18;26950;26950;90950;64000;64000;385214431bb76784ffefd2a3a030652d
7461;781515;781643;75101006;75101006;7;7;2023-04-06 05:19:23;2023-04-06 18:29:51;13,17;24850;24850;89900;65050;65050;385214431bb76784ffefd2a3a030652d
7462;781515;781643;50961754;50961754;6;6;2023-04-06 05:19:40;2023-04-06 18:29:39;13,17;25350;25350;89700;64350;64350;385214431bb76784ffefd2a3a030652d
7463;781515;781643;57252413;57252413;5;5;2023-04-06 05:20:00;2023-04-06 18:29:22;13,16;25650;25650;89700;64050;64050;385214431bb76784ffefd2a3a030652d
7464;781515;781643;53940888;53940888;4;4;2023-04-06 05:20:17;2023-04-06 18:29:10;13,15;25750;25750;83000;57250;57250;385214431bb76784ffefd2a3a030652d
7465;781515;781643;51220119;51220119;3;3;2023-04-06 05:20:33;2023-04-06 18:28:54;13,14;24600;24600;83250;58650;58650;385214431bb76784ffefd2a3a030652d
7466;781515;781643;75091389;75091389;2;2;2023-04-06 05:20:49;2023-04-06 18:28:38;13,13;26800;26800;27150;350;350;385214431bb76784ffefd2a3a030652d
7467;781515;781643;54681929;54681929;1;1;2023-04-06 05:21:07;2023-04-06 18:28:25;13,12;25250;25250;25300;50;50;385214431bb76784ffefd2a3a030652d
7509;781597;0;74908773;0;43;43;2023-04-06 16:36:09;;nan;24400;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7510;781597;0;73022949;0;42;42;2023-04-06 16:36:22;;nan;27100;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7511;781597;0;57431801;0;41;41;2023-04-06 16:36:38;;nan;26200;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7512;781597;0;75036434;0;40;40;2023-04-06 16:36:51;;nan;26450;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7513;781597;0;51702926;0;39;39;2023-04-06 16:37:07;;nan;26850;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7514;781597;0;55339675;0;38;38;2023-04-06 16:37:25;;nan;26400;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7515;781597;0;51878122;0;37;37;2023-04-06 16:37:36;;nan;25750;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7516;781597;0;52088499;0;36;36;2023-04-06 16:37:53;;nan;26050;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7517;781597;0;51838910;0;35;35;2023-04-06 16:38:04;;nan;27300;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7518;781597;0;75116954;0;34;34;2023-04-06 16:38:21;;nan;25300;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7519;781597;0;73055519;0;33;33;2023-04-06 16:38:37;;nan;26050;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7520;781597;0;57346967;0;32;32;2023-04-06 16:38:49;;nan;26950;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7521;781597;0;57320871;0;31;31;2023-04-06 16:39:02;;nan;26600;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7522;781597;0;73007361;0;30;30;2023-04-06 16:39:14;;nan;26850;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7523;781597;0;56907579;0;29;29;2023-04-06 16:39:32;;nan;26350;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7524;781597;0;50598580;0;28;28;2023-04-06 16:39:44;;nan;24900;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7525;781597;0;58649948;0;27;27;2023-04-06 16:39:55;;nan;26850;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7526;781597;0;50001643;0;26;26;2023-04-06 16:40:12;;nan;24300;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7527;781597;0;51050615;0;25;25;2023-04-06 16:40:23;;nan;24000;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7528;781597;0;57028557;0;24;24;2023-04-06 16:40:41;;nan;26950;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7529;781597;0;53866711;0;23;23;2023-04-06 16:40:52;;nan;26550;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7530;781597;0;57158321;0;22;22;2023-04-06 16:41:04;;nan;26600;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7531;781597;0;51920056;0;21;21;2023-04-06 16:41:22;;nan;25350;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7532;781597;0;52090198;0;20;20;2023-04-06 16:41:34;;nan;27150;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7533;781597;0;75053843;0;19;19;2023-04-06 16:41:47;;nan;26900;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7534;781597;0;58641531;0;18;18;2023-04-06 16:41:58;;nan;26000;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7535;781597;0;58147554;0;17;17;2023-04-06 16:42:15;;nan;25950;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7536;781597;0;58644600;0;16;16;2023-04-06 16:42:32;;nan;26950;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7537;781597;0;57338634;0;15;15;2023-04-06 16:42:49;;nan;27100;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7538;781597;0;50554013;0;14;14;2023-04-06 16:42:59;;nan;24250;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7539;781597;0;51272896;0;13;13;2023-04-06 16:43:11;;nan;28150;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7540;781597;0;74984030;0;12;12;2023-04-06 16:43:29;;nan;26750;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7541;781597;0;57058604;0;11;11;2023-04-06 16:43:40;;nan;26300;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7542;781597;0;51061356;0;10;10;2023-04-06 16:43:57;;nan;23500;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7543;781597;0;51748614;0;9;9;2023-04-06 16:44:19;;nan;26400;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7544;781597;0;51856714;0;8;8;2023-04-06 16:44:33;;nan;27100;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
7545;781597;0;50334853;0;7;7;2023-04-06 16:44:50;;nan;26400;0;0;0;0;81f240a7c04bf466c7376b9d11cb43d0
